ID,Name,Age,City,Join Date,Salary,Email,Notes,Unnamed: 0
4828,,150,new york,2021-01-01,,,Good,4
6927,Alic,,NY,2021/01/01,75000,user.com,,57
3507,Alice,,new york,,75000,user@example.com,#Special@Char$,63
8606,BOB,45,DEL,,50000,user@@example,,100
1185,Charlie,,delhi,,fifty thousand,user.com,Good,22
7678,,30,,01/01/2021,75000,,Excellent!,60
5225,Ch@rlie,30,,2021/01/01,,user.com,Excellent!,63
5352,Alic,25,,1 Jan 2021,,,Excellent!,23
9032,Ch@rlie,25,delhi,1 Jan 2021,120000,,Good,92
6377,,25,,2021-01-01,50000,user@example.com,#Special@Char$,41
2040,Alic,-5,,2021/01/01,120000,user.com,,90
2381,Alice,-5,new york,2021/01/01,120000,user@@example,Excellent!,72
7136,Charlie,twenty,New York,2021/01/01,,,Good,4
2750,Bob,150,Delhi,,fifty thousand,user@example.com,#Special@Char$,80
3654,Charlie,30,,,-1000,,Good,32
5286,Alic,twenty,DEL,2021-01-01,-1000,,,70
2681,Alice,30,,01/01/2021,,,N/A,51
2376,Alice,,DEL,01/01/2021,75000,,N/A,40
1888,,,delhi,,50000,,Good,84
2533,Bob,twenty,delhi,,50000,user.com,,38
9047,Alic,30,DEL,2021/01/01,120000,,Good,93
9700,Alic,twenty,DEL,,,user.com,Good,0
8933,Ch@rlie,45,DEL,2021-01-01,75000,user@example.com,,85
6495,BOB,,,,75000,user.com,Excellent!,22
7899,Bob,25,,1 Jan 2021,50000,user.com,Excellent!,56
7044,,25,Delhi,,,user.com,,59
6140,Bob,,NY,,-1000,user.com,,25
2936,Ch@rlie,-5,Delhi,2021-01-01,,,#Special@Char$,18
3425,Ch@rlie,,new york,01/01/2021,fifty thousand,user@example.com,#Special@Char$,85
5467,Ch@rlie,30,DEL,2021/01/01,50000,user.com,,68
2898,Charlie,,NY,,-1000,user@example.com,Good,22
2887,BOB,45,NY,01/01/2021,50000,user@@example,#Special@Char$,30
2925,,150,New York,2021/01/01,,user.com,#Special@Char$,6
1420,Charlie,,,2021/01/01,50000,user@@example,,99
1828,Charlie,-5,DEL,,75000,user.com,N/A,55
1674,Alice,twenty,new york,,75000,user@example.com,Good,89
8764,Charlie,30,DEL,1 Jan 2021,,,,70
6201,BOB,,,01/01/2021,75000,user.com,,69
5479,Alice,twenty,,2021-01-01,-1000,,N/A,24
6713,Ch@rlie,30,DEL,1 Jan 2021,120000,user.com,#Special@Char$,27
6679,BOB,45,Delhi,,-1000,user.com,,27
9709,Bob,,,1 Jan 2021,75000,user.com,,72
8941,Alice,-5,delhi,2021/01/01,50000,,,0
8697,Bob,45,,2021/01/01,50000,,,58
7271,BOB,-5,delhi,01/01/2021,fifty thousand,,N/A,54
5768,Charlie,150,delhi,,75000,user.com,Excellent!,82
4588,,twenty,NY,,fifty thousand,,N/A,65
5066,Bob,twenty,,1 Jan 2021,-1000,user@@example,,16
5155,Alic,25,DEL,,,,Excellent!,30
8972,Bob,150,NY,,75000,,N/A,14
5055,,twenty,,,-1000,,Excellent!,7
4840,,,new york,1 Jan 2021,,user@@example,Good,43
6766,Bob,150,Delhi,,,user@@example,N/A,93
1175,Bob,45,new york,2021/01/01,-1000,user@@example,,12
1388,Ch@rlie,,,2021-01-01,50000,user@example.com,Good,8
1245,Bob,,NY,,120000,,,29
6597,Charlie,twenty,,,,user@example.com,,88
4468,,45,New York,2021-01-01,50000,,Good,81
1567,Alic,25,new york,,-1000,,N/A,78
3790,Charlie,,,01/01/2021,-1000,user.com,Good,28
1251,Charlie,25,New York,2021-01-01,,,N/A,31
8058,Bob,30,delhi,,,user@example.com,,72
5173,Charlie,25,,,50000,user.com,,69
4018,,150,New York,2021-01-01,,user@example.com,,72
1202,,150,new york,2021/01/01,50000,,Excellent!,64
8625,Charlie,,Delhi,,50000,user.com,,58
6435,BOB,25,,,,user@example.com,,60
2459,,25,,2021-01-01,75000,user@example.com,Good,95
7524,Bob,-5,Delhi,,,user@example.com,Excellent!,13
7065,Charlie,,delhi,,120000,user.com,Good,82
8005,BOB,twenty,NY,01/01/2021,120000,,Good,5
2544,Bob,45,,,120000,user@example.com,,63
2045,Alice,25,,2021-01-01,50000,user@example.com,Excellent!,1
4107,Alic,30,new york,2021/01/01,fifty thousand,user@@example,,54
5193,,,New York,2021/01/01,fifty thousand,user.com,,34
9199,Alice,twenty,Delhi,2021-01-01,120000,user@example.com,Good,100
4971,,150,Delhi,01/01/2021,fifty thousand,,Excellent!,38
1158,BOB,,Delhi,1 Jan 2021,fifty thousand,user.com,Excellent!,30
3719,,,,2021-01-01,fifty thousand,,N/A,4
8702,,twenty,DEL,2021/01/01,75000,,#Special@Char$,12
3877,,150,delhi,01/01/2021,75000,,Good,86
9937,Charlie,-5,Delhi,2021/01/01,-1000,,,30
5764,Alic,-5,new york,1 Jan 2021,,user@@example,Good,44
7791,,,new york,2021-01-01,,,#Special@Char$,50
4130,Alice,,delhi,2021/01/01,75000,,Good,33
3434,Bob,45,DEL,,75000,,N/A,44
1364,BOB,,,,75000,user@@example,Good,22
1439,,150,Delhi,,,user.com,Good,38
7003,Alice,45,,,,user@@example,,64
8564,BOB,30,DEL,,120000,user@example.com,N/A,81
2724,Charlie,30,DEL,2021/01/01,,,Excellent!,52
4062,BOB,150,,,fifty thousand,user.com,,34
1479,Alic,,,2021-01-01,75000,user.com,,68
6339,Ch@rlie,45,delhi,2021/01/01,75000,user@@example,Good,1
8350,Charlie,45,NY,2021-01-01,,,,53
8537,Alic,30,,2021-01-01,fifty thousand,,N/A,13
2928,BOB,150,New York,1 Jan 2021,120000,user.com,,78
5683,Bob,150,New York,2021/01/01,,,,24
7473,Alice,30,delhi,1 Jan 2021,50000,,N/A,44
1025,Charlie,,NY,,120000,user.com,Excellent!,45
3962,,,New York,1 Jan 2021,fifty thousand,user@@example,,87
3906,BOB,,,2021/01/01,75000,,,73
9751,,,delhi,1 Jan 2021,fifty thousand,user.com,,40
8139,,45,delhi,1 Jan 2021,,,Excellent!,27
1372,Alic,twenty,DEL,1 Jan 2021,fifty thousand,user.com,,74
1476,Ch@rlie,30,,01/01/2021,75000,user@@example,,56
6456,,30,delhi,2021-01-01,,user.com,,54
8350,,-5,New York,2021-01-01,50000,user.com,,26
9646,,45,New York,2021-01-01,75000,user@example.com,N/A,78
2535,BOB,150,DEL,01/01/2021,50000,,,96
8563,Ch@rlie,30,Delhi,2021/01/01,,,Excellent!,23
2561,,twenty,,2021/01/01,75000,user@@example,N/A,37
1920,Ch@rlie,30,,,120000,user@@example,#Special@Char$,31
2048,,,NY,1 Jan 2021,120000,user@@example,,37
5011,Charlie,,,,,user@example.com,Excellent!,59
4700,,twenty,,,-1000,user@example.com,,64
5400,,-5,New York,2021-01-01,50000,user@example.com,N/A,47
2237,Ch@rlie,twenty,Delhi,2021-01-01,75000,user@@example,N/A,26
4748,Ch@rlie,25,new york,01/01/2021,120000,user.com,Excellent!,62
8961,Alic,,Delhi,,,,N/A,12
5333,Bob,25,,1 Jan 2021,50000,user.com,,10
1410,,-5,DEL,2021/01/01,50000,,,57
6772,Alice,30,NY,2021/01/01,,user@example.com,Excellent!,32
6314,Alic,25,,1 Jan 2021,fifty thousand,,Good,65
1916,Charlie,twenty,New York,2021-01-01,fifty thousand,user@@example,Excellent!,80
8317,BOB,30,New York,,75000,,Good,31
2522,,-5,new york,01/01/2021,fifty thousand,user@@example,,96
6507,,25,,,120000,user@example.com,,15
7429,Charlie,45,DEL,1 Jan 2021,50000,,N/A,12
1601,,twenty,New York,01/01/2021,,user@example.com,,16
3317,Bob,150,,1 Jan 2021,fifty thousand,user@@example,,1
5871,,-5,DEL,01/01/2021,50000,,#Special@Char$,10
7456,Bob,30,New York,01/01/2021,-1000,user@example.com,#Special@Char$,90
6633,BOB,,Delhi,01/01/2021,120000,user@@example,Good,80
3687,Charlie,30,new york,1 Jan 2021,-1000,,Good,86
6477,Alic,45,NY,1 Jan 2021,fifty thousand,user.com,Good,31
9767,Bob,45,new york,01/01/2021,75000,user@example.com,Good,81
3043,BOB,,new york,01/01/2021,-1000,user.com,#Special@Char$,64
4268,Charlie,,new york,2021/01/01,120000,,,100
5098,Charlie,,,01/01/2021,fifty thousand,,#Special@Char$,29
8863,Alice,,delhi,,-1000,user.com,,50
2388,Bob,-5,New York,,,user.com,N/A,18
8592,,,Delhi,2021/01/01,75000,user@example.com,#Special@Char$,69
8829,Alice,30,new york,2021-01-01,fifty thousand,user.com,,84
8604,Alic,25,,1 Jan 2021,50000,,,70
7191,Alic,-5,,1 Jan 2021,120000,,N/A,48
7510,BOB,,DEL,1 Jan 2021,-1000,user.com,#Special@Char$,18
9570,Ch@rlie,,DEL,,75000,user@@example,,72
7262,Charlie,25,DEL,01/01/2021,,user.com,Excellent!,58
3050,,150,DEL,2021-01-01,,user@@example,Excellent!,4
9443,Ch@rlie,30,new york,2021/01/01,50000,user.com,Excellent!,99
5034,Bob,-5,,1 Jan 2021,50000,user@example.com,#Special@Char$,42
7810,Ch@rlie,150,delhi,2021/01/01,120000,user.com,Good,95
4983,Bob,-5,delhi,,75000,,,42
1724,Alice,45,,2021-01-01,fifty thousand,,N/A,43
3711,,,delhi,01/01/2021,,,Excellent!,30
3805,Alic,,,2021-01-01,,,#Special@Char$,64
1726,Alice,25,,01/01/2021,75000,user@example.com,Good,87
1190,,30,,2021/01/01,-1000,,Excellent!,15
3881,Alic,150,delhi,,,user@@example,Excellent!,84
9313,,30,delhi,1 Jan 2021,50000,user.com,,51
3979,BOB,,NY,2021/01/01,,,N/A,31
9363,BOB,-5,DEL,2021-01-01,-1000,,,78
9789,,,new york,01/01/2021,fifty thousand,user@example.com,Excellent!,54
6476,,30,New York,1 Jan 2021,,user.com,,35
1216,Alice,-5,new york,1 Jan 2021,,user@@example,,16
2850,Ch@rlie,45,delhi,,120000,user.com,N/A,56
6542,BOB,45,new york,1 Jan 2021,fifty thousand,user@example.com,,89
2469,,25,NY,2021-01-01,50000,user@@example,Good,29
1795,Alice,150,New York,2021/01/01,-1000,user@example.com,Good,28
2468,Alic,-5,,2021-01-01,50000,,,51
6464,Bob,,,2021-01-01,-1000,user@@example,Good,29
9791,Ch@rlie,,delhi,1 Jan 2021,120000,user@example.com,N/A,76
9785,Alic,-5,New York,,,user.com,Good,41
5177,BOB,twenty,NY,2021-01-01,fifty thousand,user@example.com,#Special@Char$,99
8242,Bob,-5,new york,,120000,user.com,,80
5620,Alic,-5,DEL,2021/01/01,75000,user.com,Good,21
7041,,25,NY,,,,,98
5266,Ch@rlie,25,DEL,2021-01-01,120000,user@@example,N/A,35
5187,Ch@rlie,,DEL,2021/01/01,,user.com,Excellent!,78
8401,Alice,,New York,1 Jan 2021,fifty thousand,,#Special@Char$,24
8260,,twenty,NY,,75000,,,14
9888,,150,NY,1 Jan 2021,-1000,user.com,,80
6827,Bob,30,delhi,1 Jan 2021,-1000,user@example.com,#Special@Char$,96
2998,Alic,25,New York,01/01/2021,,user@example.com,,75
7102,Bob,25,new york,,,user@example.com,,2
9381,BOB,45,Delhi,01/01/2021,,user@@example,,23
6692,Charlie,,,,,user@@example,,22
3181,Alic,-5,Delhi,,,user.com,,90
1084,Alice,25,new york,2021/01/01,50000,,Excellent!,8
9475,Charlie,twenty,,,,user.com,,76
6761,,-5,new york,,120000,,Excellent!,59
7423,Bob,45,DEL,01/01/2021,fifty thousand,,,51
8777,Ch@rlie,25,,,fifty thousand,,,51
6353,,-5,delhi,01/01/2021,-1000,,N/A,10
9317,,,DEL,,50000,user.com,,44
9270,Ch@rlie,150,,2021/01/01,120000,user@@example,N/A,7
9096,Alic,150,NY,,-1000,user@example.com,,35
9984,BOB,45,Delhi,2021-01-01,-1000,,N/A,63
7567,Charlie,25,,,120000,,,52
1307,Alic,45,New York,1 Jan 2021,120000,user.com,Good,50
4613,BOB,45,DEL,,,user.com,,8
9973,Charlie,150,NY,,,user@example.com,,12
9784,,45,delhi,,-1000,user@example.com,N/A,67
8622,BOB,150,,2021/01/01,-1000,,,30
6901,Alic,25,DEL,,fifty thousand,,#Special@Char$,14
4602,,30,New York,2021/01/01,,user.com,N/A,45
2658,,,delhi,,50000,,,34
4758,Bob,twenty,NY,2021-01-01,,,#Special@Char$,59
6727,,30,New York,01/01/2021,-1000,user@example.com,,77
4592,,,delhi,,50000,user.com,#Special@Char$,83
5843,Ch@rlie,150,Delhi,2021-01-01,120000,,,72
8201,Alice,-5,,2021/01/01,,user@@example,Excellent!,79
1644,Bob,25,Delhi,,50000,,#Special@Char$,63
2264,Alic,25,,01/01/2021,fifty thousand,user@example.com,Good,28
7406,,twenty,,2021-01-01,-1000,user@example.com,Good,8
3347,,30,delhi,2021/01/01,50000,user@example.com,Excellent!,44
8711,Bob,-5,new york,,,user@@example,Good,81
6503,Bob,45,new york,,,,,82
2592,Charlie,30,,01/01/2021,,,#Special@Char$,55
6021,Charlie,twenty,new york,2021-01-01,50000,user@example.com,,13
8002,Bob,twenty,NY,1 Jan 2021,,,Excellent!,8
1383,,,,1 Jan 2021,75000,user.com,Good,19
2986,BOB,,,,fifty thousand,user@example.com,Excellent!,96
9095,Bob,25,,2021/01/01,,,#Special@Char$,97
2702,Alic,,new york,2021/01/01,-1000,user@@example,,21
9618,Ch@rlie,45,new york,2021/01/01,120000,user.com,,40
3569,Alic,,New York,01/01/2021,,,Excellent!,88
8200,Alice,-5,delhi,2021-01-01,-1000,,,88
8839,,-5,,1 Jan 2021,,,N/A,93
3694,Alice,-5,DEL,,-1000,user@example.com,,87
2395,Bob,45,New York,2021-01-01,-1000,,Good,52
1813,Ch@rlie,150,Delhi,01/01/2021,,user@@example,Excellent!,100
9501,Charlie,25,NY,2021-01-01,,,Good,76
8344,Ch@rlie,twenty,Delhi,,,user.com,,64
6113,Alic,,New York,,75000,user@@example,,89
1747,Ch@rlie,45,,2021-01-01,50000,user@example.com,N/A,88
8362,Ch@rlie,twenty,,1 Jan 2021,75000,user@example.com,,56
9851,Alice,twenty,delhi,01/01/2021,-1000,user.com,Good,86
8037,Charlie,25,New York,01/01/2021,120000,user@@example,Good,79
3838,Alice,twenty,NY,01/01/2021,fifty thousand,user@@example,N/A,4
5937,Charlie,150,,1 Jan 2021,fifty thousand,,Excellent!,41
6447,Ch@rlie,twenty,,2021-01-01,fifty thousand,user@example.com,Good,36
4281,BOB,30,DEL,,120000,user.com,N/A,85
3944,BOB,,new york,1 Jan 2021,50000,,,13
6068,BOB,twenty,,,75000,,,26
9035,Ch@rlie,,new york,01/01/2021,120000,,Excellent!,1
1104,Alic,150,,,,,#Special@Char$,34
9962,,150,,,50000,,Good,14
2429,Charlie,,,2021-01-01,-1000,user@example.com,#Special@Char$,23
7461,Bob,25,,1 Jan 2021,75000,,,97
1901,Alice,25,New York,01/01/2021,,user@@example,N/A,23
8712,Charlie,,Delhi,1 Jan 2021,50000,,N/A,18
6926,,45,New York,2021-01-01,75000,,#Special@Char$,16
2479,Bob,,delhi,2021/01/01,-1000,user@@example,Good,8
5631,Alic,150,,,75000,user.com,Excellent!,65
7929,Bob,,NY,,-1000,user@example.com,Excellent!,57
3700,BOB,twenty,Delhi,,-1000,,,36
2406,Ch@rlie,30,NY,01/01/2021,50000,user@example.com,,64
6401,Alice,,,,75000,user@@example,#Special@Char$,26
1534,Bob,45,,01/01/2021,fifty thousand,,Excellent!,18
7719,Charlie,25,Delhi,01/01/2021,120000,user.com,#Special@Char$,67
7196,Alic,30,Delhi,01/01/2021,75000,user.com,Excellent!,72
6866,BOB,,DEL,,fifty thousand,user@example.com,#Special@Char$,22
7583,,twenty,Delhi,,75000,,Good,43
4257,BOB,30,,2021-01-01,50000,,,67
8933,Ch@rlie,twenty,delhi,01/01/2021,75000,,Good,63
8871,Alice,-5,New York,01/01/2021,75000,user@example.com,#Special@Char$,29
4866,,25,delhi,1 Jan 2021,,,,4
5697,Ch@rlie,150,delhi,2021-01-01,,user.com,N/A,21
3646,BOB,30,new york,2021-01-01,75000,user@example.com,#Special@Char$,85
2436,Ch@rlie,25,,2021/01/01,120000,user.com,Excellent!,51
4314,Ch@rlie,-5,new york,,fifty thousand,user@@example,N/A,95
4917,,,NY,2021-01-01,,,#Special@Char$,21
5105,BOB,25,New York,1 Jan 2021,120000,user@@example,,59
3063,Alice,45,new york,,,user.com,Excellent!,1
1770,,-5,,2021-01-01,-1000,,,91
8904,,,DEL,2021-01-01,120000,user@example.com,,23
7865,BOB,-5,Delhi,2021/01/01,,user@example.com,,17
4075,BOB,30,,,,,,40
9590,,25,,1 Jan 2021,75000,,,69
3226,Bob,,new york,2021-01-01,50000,user.com,Excellent!,93
4681,Bob,25,new york,1 Jan 2021,fifty thousand,,#Special@Char$,64
2710,Alic,,,,-1000,,,15
9383,Ch@rlie,-5,NY,1 Jan 2021,120000,,Good,75
6608,Alic,,new york,2021/01/01,50000,user.com,N/A,10
5786,Alic,,DEL,2021-01-01,,user@example.com,Good,42
6298,,twenty,new york,2021/01/01,-1000,user@@example,Excellent!,73
9294,BOB,150,,2021/01/01,fifty thousand,,Good,72
6756,Bob,-5,DEL,2021/01/01,-1000,user@@example,Excellent!,18
1129,Ch@rlie,twenty,NY,,,,,81
7569,,twenty,NY,,-1000,user@example.com,Good,75
8540,Charlie,,,,fifty thousand,user@@example,Excellent!,75
5728,Alic,,DEL,1 Jan 2021,,,,0
6321,BOB,30,NY,1 Jan 2021,,,Good,47
6133,Charlie,25,New York,1 Jan 2021,50000,,Good,79
8404,,twenty,New York,2021-01-01,120000,user@@example,,77
3149,,twenty,New York,,75000,,Good,10
4325,,30,,01/01/2021,120000,user@example.com,Good,1
1307,Ch@rlie,25,new york,,50000,user@@example,#Special@Char$,43
6243,Bob,25,NY,,-1000,user@example.com,,33
8500,Charlie,25,new york,1 Jan 2021,120000,user.com,,39
2310,BOB,45,new york,,-1000,,,32
5920,Alice,twenty,Delhi,1 Jan 2021,-1000,,Good,58
3721,Charlie,30,DEL,2021/01/01,75000,,,15
5215,Alic,45,delhi,01/01/2021,75000,,N/A,87
3554,,45,new york,01/01/2021,50000,user.com,,21
8014,Bob,30,delhi,,50000,user@@example,#Special@Char$,28
4982,Charlie,,New York,2021-01-01,,user.com,,42
1011,BOB,,,2021/01/01,120000,,,99
6382,Bob,twenty,NY,01/01/2021,75000,user@example.com,,82
6671,BOB,twenty,New York,2021/01/01,-1000,,Good,80
7201,Ch@rlie,45,NY,,fifty thousand,,,38
8688,Bob,,DEL,2021-01-01,,user.com,N/A,99
5752,Bob,twenty,delhi,,,user@example.com,,7
4262,Charlie,,,01/01/2021,fifty thousand,,Excellent!,14
9485,Alic,twenty,,,fifty thousand,,,57
1881,Charlie,,,2021/01/01,75000,user@@example,Good,10
5891,Alic,30,Delhi,2021-01-01,,user@example.com,,57
6403,Alic,150,delhi,1 Jan 2021,,user.com,,95
1668,,,,01/01/2021,50000,user@@example,N/A,61
7946,Bob,,Delhi,2021/01/01,fifty thousand,user@@example,,69
6434,Bob,-5,,2021/01/01,,user@example.com,N/A,60
6811,Charlie,twenty,New York,1 Jan 2021,,user@@example,Good,70
2468,Alice,,delhi,01/01/2021,120000,,,58
4475,,twenty,Delhi,1 Jan 2021,,,,86
7447,Alice,,new york,2021-01-01,,user@example.com,Good,17
2391,BOB,150,DEL,2021/01/01,75000,user@example.com,Good,91
9410,Bob,25,,1 Jan 2021,50000,user.com,Excellent!,33
3308,Ch@rlie,25,delhi,2021-01-01,-1000,user.com,,39
7112,BOB,-5,Delhi,,75000,user@example.com,,88
4159,Alice,30,New York,,50000,,#Special@Char$,69
4138,Bob,30,Delhi,01/01/2021,120000,user.com,,75
9353,,twenty,,1 Jan 2021,50000,,#Special@Char$,66
8373,Ch@rlie,,Delhi,,fifty thousand,user@@example,Good,54
8449,Alic,45,,,50000,,,84
6977,,-5,Delhi,,,,#Special@Char$,87
6128,BOB,25,delhi,2021-01-01,120000,user@example.com,N/A,97
8785,Alice,,DEL,,75000,,Good,28
4241,Charlie,,Delhi,2021-01-01,,user@@example,N/A,45
4742,,30,,,,user@example.com,,15
8550,Bob,45,Delhi,2021/01/01,,user@@example,Good,55
4150,,twenty,New York,,120000,user.com,,39
6514,,45,,1 Jan 2021,-1000,user.com,Excellent!,76
1833,Alice,,NY,2021/01/01,,user@example.com,Excellent!,37
7367,Alice,25,new york,1 Jan 2021,fifty thousand,,#Special@Char$,85
7081,,45,Delhi,1 Jan 2021,75000,,Good,93
7340,Alice,,,01/01/2021,50000,user@example.com,Excellent!,29
6940,Alice,twenty,,,,user@@example,Good,1
4188,Alice,45,DEL,,,user@@example,Excellent!,79
8790,Bob,-5,Delhi,2021/01/01,fifty thousand,user.com,Excellent!,95
8457,Ch@rlie,,,2021-01-01,50000,,,20
7301,Charlie,45,,,,user.com,Good,15
8439,Ch@rlie,30,,2021/01/01,fifty thousand,,Excellent!,63
9821,Charlie,30,Delhi,2021/01/01,,user@@example,N/A,86
5978,Alic,45,,,fifty thousand,user.com,,94
2827,Charlie,,,,120000,user.com,,10
4519,Alice,,Delhi,,-1000,,N/A,66
1452,,,NY,1 Jan 2021,-1000,user@@example,#Special@Char$,44
1689,Alic,150,delhi,,75000,user@example.com,,7
8298,,25,NY,01/01/2021,-1000,user@example.com,#Special@Char$,25
5839,,45,Delhi,1 Jan 2021,50000,,#Special@Char$,21
2988,BOB,25,,,50000,user.com,,59
7367,Alice,150,DEL,,120000,,,4
9871,,twenty,delhi,2021/01/01,-1000,,,42
7208,BOB,45,Delhi,01/01/2021,75000,,#Special@Char$,21
6655,Charlie,150,NY,2021/01/01,50000,,,74
1381,Alice,25,DEL,2021-01-01,50000,user@@example,#Special@Char$,59
9071,Bob,,,1 Jan 2021,120000,,,5
6770,BOB,,new york,2021/01/01,75000,user@example.com,#Special@Char$,58
7566,Alice,30,delhi,01/01/2021,-1000,,,48
2458,Ch@rlie,45,New York,1 Jan 2021,50000,user@example.com,,10
4913,Alic,30,Delhi,01/01/2021,-1000,,Excellent!,43
3423,,,,1 Jan 2021,50000,,Good,58
7343,Ch@rlie,45,NY,,50000,,,4
7744,BOB,25,DEL,1 Jan 2021,-1000,user@@example,,100
6507,,-5,delhi,,-1000,user@@example,Excellent!,48
8284,,150,Delhi,2021/01/01,,user@example.com,#Special@Char$,14
7092,BOB,,,2021-01-01,-1000,user.com,N/A,62
6163,,-5,delhi,2021/01/01,,user.com,,1
4938,,25,,2021-01-01,,,,16
1188,Charlie,25,delhi,2021-01-01,fifty thousand,,#Special@Char$,17
2489,Charlie,45,new york,2021-01-01,120000,user@@example,Excellent!,34
9348,Alic,30,,,-1000,,Excellent!,40
3526,,150,new york,,fifty thousand,user@example.com,Good,29
7750,Ch@rlie,25,,,120000,user@@example,,36
8684,,-5,Delhi,2021-01-01,50000,user@@example,N/A,65
5516,,,NY,,75000,user@@example,,41
2512,Alic,,NY,,fifty thousand,,Excellent!,89
1095,BOB,150,new york,2021/01/01,50000,user.com,N/A,82
8896,,twenty,NY,2021/01/01,,,#Special@Char$,30
5331,Bob,30,DEL,1 Jan 2021,120000,,N/A,59
3523,Alic,45,delhi,2021/01/01,,,,69
5617,BOB,,,1 Jan 2021,,user@@example,Excellent!,13
2072,Bob,45,DEL,1 Jan 2021,,user@@example,,30
5908,Alic,,DEL,1 Jan 2021,120000,user.com,Excellent!,63
3090,,,New York,,120000,user.com,Good,56
2943,,25,new york,2021-01-01,,user@@example,N/A,51
3703,Bob,-5,,,,,,51
2438,,45,NY,1 Jan 2021,120000,,Excellent!,2
7184,Alice,,delhi,,75000,user.com,Excellent!,3
6699,,,delhi,01/01/2021,fifty thousand,,#Special@Char$,19
6902,Alic,,NY,1 Jan 2021,75000,user.com,,15
3938,Ch@rlie,twenty,NY,2021-01-01,,,N/A,14
8326,BOB,,,1 Jan 2021,fifty thousand,,#Special@Char$,58
8944,Ch@rlie,twenty,New York,2021-01-01,,,Good,96
1742,Ch@rlie,45,NY,,-1000,user@example.com,Good,62
8803,Alic,,New York,,-1000,user@example.com,Excellent!,93
6000,Ch@rlie,30,DEL,1 Jan 2021,120000,user@example.com,,39
2489,Bob,twenty,,1 Jan 2021,75000,user@example.com,Excellent!,4
1095,Bob,45,new york,2021/01/01,120000,,,55
8564,BOB,-5,New York,,,user@example.com,Good,31
3608,BOB,25,Delhi,2021-01-01,,,Good,1
9117,Alice,,New York,,,user.com,,52
1828,,45,new york,2021/01/01,,,,0
8511,Alice,150,NY,2021-01-01,,user@@example,Good,22
7375,Alic,25,,,120000,,,84
1117,BOB,,DEL,2021/01/01,50000,user@@example,#Special@Char$,91
4089,Ch@rlie,25,NY,,75000,user@example.com,,10
5368,Charlie,30,Delhi,1 Jan 2021,,user@@example,N/A,10
9308,Alice,,New York,01/01/2021,75000,,,81
3131,Alice,-5,DEL,01/01/2021,50000,,#Special@Char$,35
6928,Charlie,twenty,,01/01/2021,120000,,N/A,67
3704,Charlie,,,,,user@example.com,,34
1456,,25,,1 Jan 2021,fifty thousand,user@example.com,,19
2049,Charlie,45,DEL,1 Jan 2021,fifty thousand,,#Special@Char$,32
2204,Ch@rlie,45,,2021/01/01,fifty thousand,user@@example,Good,72
1345,Bob,,,,75000,,N/A,44
5720,Charlie,twenty,DEL,1 Jan 2021,75000,,#Special@Char$,24
9119,Alic,45,NY,,,user@example.com,,56
6500,BOB,45,New York,,fifty thousand,user@@example,N/A,40
2526,Ch@rlie,-5,DEL,,-1000,user.com,Good,47
9376,Charlie,,New York,01/01/2021,fifty thousand,user@example.com,Excellent!,61
1232,Bob,150,new york,,fifty thousand,,Excellent!,8
3784,Bob,30,DEL,1 Jan 2021,75000,user@example.com,,9
8121,Ch@rlie,30,DEL,01/01/2021,75000,,,59
7296,BOB,-5,,,fifty thousand,,,66
5803,Bob,150,delhi,01/01/2021,,user@example.com,,35
1770,,-5,,2021-01-01,-1000,,,91
7762,Charlie,,DEL,01/01/2021,,user@example.com,,84
2808,BOB,150,DEL,1 Jan 2021,,user@example.com,#Special@Char$,81
4163,Charlie,-5,New York,2021-01-01,75000,,Good,30
9157,Ch@rlie,25,DEL,,-1000,user@@example,,82
8542,,25,new york,2021/01/01,-1000,,,100
9630,Alic,150,Delhi,,50000,,Excellent!,11
6185,Ch@rlie,25,New York,01/01/2021,120000,,Excellent!,91
4161,BOB,,,2021/01/01,50000,user@@example,,14
1894,Alice,150,delhi,1 Jan 2021,,,Excellent!,21
1672,BOB,30,DEL,01/01/2021,50000,,Good,31
9582,Bob,,New York,1 Jan 2021,,,,45
8851,Alic,30,,01/01/2021,,,#Special@Char$,22
4399,Bob,,DEL,1 Jan 2021,-1000,user.com,,48
3248,BOB,25,Delhi,2021/01/01,50000,user.com,#Special@Char$,66
4640,Ch@rlie,,delhi,1 Jan 2021,120000,,Excellent!,5
7147,Alic,30,Delhi,01/01/2021,fifty thousand,user@example.com,N/A,42
7737,Alic,25,,,,user@example.com,,21
